,brand,model_year,accident,price_usd,mileage_num,has_clean_title,is_sport,is_premium,is_4WD_AWD,engine_hp,engine_displacement,fuel_type_E85 Flex Fuel,fuel_type_Electric,fuel_type_Gasoline,fuel_type_Hybrid,fuel_type_Plug-In Hybrid,transmission_type_CVT,transmission_type_Manual,transmission_type_a/t,int_col_Black,int_col_Blue,int_col_Brown,int_col_Gray,int_col_Orange,int_col_Red,int_col_White,int_col_nan,ext_col_Black,ext_col_Blue,ext_col_Brown,ext_col_Gray,ext_col_Orange,ext_col_Red,ext_col_White,ext_col_nan
3227,0.3290731871308088,0.060000000000000005,0.0,0.6401696510869181,0.028053840454433192,1.0,0.0,1.0,0.0,0.6698564593301435,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2153,0.23580340276932255,0.13999999999999999,0.0,0.3934360550763263,0.20543344035564337,0.0,0.0,0.0,0.0,0.39234449760765544,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1634,0.3290731871308088,0.1,0.0,0.549357540586068,0.22696962212892072,1.0,0.0,1.0,0.0,0.6698564593301435,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3820,0.3184098860990714,0.22,0.0,0.386718411661495,0.0511237342553717,1.0,0.0,0.0,0.0,0.3483253588516747,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
688,0.46892794214417766,0.1,0.0,0.48763478131589966,0.047419115831069406,1.0,0.0,0.0,0.0,0.507177033492823,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3240,0.5395742319036057,0.1,0.0,0.7016769903612343,0.07971350950852063,1.0,0.0,0.0,0.0,0.662200956937799,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,0.28261552276877033,0.07999999999999999,0.0,0.5153757874682632,0.019572734008397135,1.0,0.0,0.0,0.0,0.4114832535885168,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1241,0.843417085740259,0.07999999999999999,0.0,0.6547091721173615,0.05168683625586565,0.0,0.0,0.0,0.0,0.5550239234449761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.5219354488039203,0.19999999999999998,1.0,0.2715052428456619,0.45912571005186464,1.0,0.0,0.0,0.0,0.44401913875598087,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
853,0.2417694846169427,0.46,0.0,0.12911810840198812,0.5716991849839467,1.0,0.0,0.0,0.0,0.2870813397129187,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3669,0.38796180642667366,0.5,0.0,0.20643741457660703,0.21894294887626575,1.0,0.0,0.0,0.0,0.354066985645933,0.6075949367088608,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3291,0.21440992762001354,0.12,0.0,0.4876254070038557,0.20766609039268957,0.0,1.0,0.0,0.0,0.3827751196172249,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1263,0.2417694846169427,0.07999999999999999,0.0,0.5344095316617257,0.16621387997036305,1.0,0.0,0.0,0.0,0.5952153110047846,0.7215189873417722,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
223,0.23260339636671024,0.1,1.0,0.5361728815121187,0.16540627315386516,1.0,0.0,0.0,0.0,0.7272727272727273,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,0.21556720707197563,0.04,0.0,0.4945227999010817,0.08891084218325512,1.0,0.0,0.0,0.0,0.30047846889952157,0.20253164556962028,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,0.42688878112885575,0.18,1.0,0.3282759454940174,0.31281797974808595,1.0,0.0,0.0,0.0,0.26985645933014357,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1825,0.42609190585593115,0.12,0.0,0.44218963266789424,0.12324030624845642,1.0,0.0,0.0,0.0,0.4019138755980861,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3373,0.2798102677786618,0.060000000000000005,0.0,0.606873626106953,0.09360335885403803,1.0,0.0,1.0,0.0,0.7655502392344498,0.8101265822784811,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3833,0.25626819807659373,0.44,1.0,0.28758612160591035,0.10348234131884416,1.0,0.0,0.0,0.0,0.3483253588516747,0.4936708860759494,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3461,0.3103723043425406,0.04,0.0,0.5860314246974667,0.024425784144233145,1.0,0.0,0.0,0.0,0.4688995215311005,0.3417721518987342,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3580,0.08326786685269916,0.32,1.0,0.44522992277787643,0.188688565077797,1.0,0.0,0.0,0.0,0.45167464114832534,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2872,0.26633753952862804,0.19999999999999998,0.0,0.28681745401959136,0.25907631513954066,1.0,0.0,0.0,0.0,0.16842105263157894,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.6459991812482393,0.07999999999999999,0.0,0.5997184531966153,0.08372437638923191,1.0,0.0,0.0,0.0,0.8880382775119617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2498,0.35245631376996567,0.44,0.0,0.47798531969642855,0.04247962459866634,1.0,0.0,0.0,0.0,0.6411483253588517,0.7215189873417722,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1945,0.3491101847518685,0.24000000000000002,0.0,0.1706414559932663,0.3662064707335145,0.0,0.0,0.0,0.0,0.13014354066985648,0.17721518987341772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1839,0.43160368202796384,0.26,0.0,0.31544728712674663,0.18621881946159546,1.0,0.0,0.0,1.0,0.4401913875598086,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
709,0.07147006371050857,0.19999999999999998,0.0,0.3610352418421756,0.19486292911830083,1.0,0.0,0.0,0.0,0.2124401913875598,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
255,0.40238231276384884,0.04,0.0,0.6134933253571861,0.004608545319832058,0.0,0.0,0.0,0.0,0.4019138755980861,0.3670886075949367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2931,0.46892794214417766,0.07999999999999999,0.0,0.5528932442658878,0.06345517411706594,0.0,0.0,0.0,1.0,0.507177033492823,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,0.15061695975136136,0.48000000000000004,0.0,0.4828814285897596,0.06618918251420104,1.0,0.0,0.0,0.0,0.3253588516746412,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
389,0.43893952287011917,0.19999999999999998,0.0,0.5095749491364274,0.07261052111632502,1.0,0.0,0.0,0.0,0.937799043062201,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1582,0.42688878112885575,0.16,1.0,0.3841849596407598,0.15632995801432453,1.0,0.0,1.0,0.0,0.3483253588516747,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2957,0.8207380486312683,0.13999999999999999,0.0,0.7852074019880726,0.035776734996295384,0.0,0.0,0.0,0.0,0.9626794258373206,0.6582278481012659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
925,0.16828442077343464,0.07999999999999999,0.0,0.6674500099312137,0.006544825882934058,1.0,0.0,0.0,0.0,1.0,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3700,0.2417694846169427,0.16,0.0,0.26285102259704596,0.0985428500864411,1.0,0.0,0.0,0.0,0.1550239234449761,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3251,0.37595832213971736,0.060000000000000005,1.0,0.51603459406239,0.05062484564089899,0.0,0.0,0.0,0.0,0.44210526315789467,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2509,0.605512745496231,0.1,0.0,0.5805138949156812,0.1212842677204248,1.0,0.0,0.0,0.0,0.5933014354066986,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2037,0.01697929051287339,0.28,0.0,0.25184368971956883,0.1602864904914794,0.0,0.0,0.0,0.0,0.26794258373205737,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3190,0.38903648655718026,0.18,1.0,0.3966489656950727,0.1348481106446036,1.0,0.0,1.0,0.0,0.2870813397129187,0.25316455696202533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1225,0.0,0.16,0.0,0.28743266796060385,0.34057792047419116,1.0,0.0,1.0,0.0,0.20095693779904308,0.20253164556962028,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3007,0.5100271724848939,0.07999999999999999,0.0,0.5681051255200809,0.08260805137070883,1.0,0.0,0.0,0.0,0.7636363636363637,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2550,0.2417694846169427,0.019999999999999997,0.0,0.596183964851162,0.021486786860953323,1.0,0.0,1.0,0.0,0.6105263157894737,0.43037974683544306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1947,0.5292803110424025,0.16,0.0,0.4754401188445181,0.3536428747838973,1.0,0.0,0.0,0.0,0.17416267942583732,0.2658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
740,0.43160368202796384,0.12,0.0,0.4828814285897596,0.10098542850086442,1.0,0.0,0.0,0.0,0.47846889952153104,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.7411825271564263,0.26,0.0,0.6222649963864202,0.049641886885650785,1.0,0.0,0.0,0.0,0.922488038277512,0.759493670886076,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
869,0.26633753952862804,0.42000000000000004,0.0,0.3091410809694535,0.17510496418868857,1.0,0.0,0.0,0.0,0.15311004784688995,0.3037974683544304,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2780,0.4233338602985377,0.19999999999999998,0.0,0.4804535771926923,0.03899481353420598,1.0,0.0,0.0,0.0,0.3253588516746412,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
539,0.08326786685269916,0.34,1.0,0.20393792261792942,0.3264312175845888,1.0,0.0,0.0,0.0,0.36555023923444974,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2746,0.38237290509078115,0.19999999999999998,1.0,0.3221398022531592,0.3514448011854779,1.0,0.0,0.0,0.0,0.47846889952153104,0.6708860759493671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3339,0.21440992762001354,0.26,1.0,0.3570177288886043,0.26154606075574216,1.0,0.0,1.0,0.0,0.3827751196172249,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2724,0.23595309976398493,0.42000000000000004,0.0,0.26285102259704596,0.2627809335638429,1.0,0.0,0.0,0.0,0.4019138755980861,0.44303797468354433,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1372,0.605512745496231,0.04,0.0,0.6834588643115349,0.037063472462336385,0.0,1.0,0.0,0.0,0.5933014354066986,0.6329113924050633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1146,0.11908611278448245,0.26,1.0,0.3610352418421756,0.2551247221536182,1.0,0.0,0.0,0.0,0.36555023923444974,0.5063291139240507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1032,0.46892794214417766,0.1,1.0,0.528991473605303,0.10325018523092122,1.0,0.0,0.0,1.0,0.7177033492822966,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
372,0.43160368202796384,0.060000000000000005,0.0,0.5120223299598499,0.005907631513954063,0.0,0.0,0.0,1.0,0.507177033492823,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.45468524869319005,0.1,1.0,0.6251526539561727,0.03632007903185972,1.0,0.0,0.0,1.0,1.0,0.8354430379746836,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,0.348144328479453,0.28,0.0,0.06838910479417026,0.5727340083971351,1.0,0.0,0.0,0.0,0.42488038277511964,0.5822784810126582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
357,0.5292803110424025,0.1,0.0,0.5286279295629082,0.04127685848357619,0.0,0.0,0.0,0.0,0.2258373205741627,0.379746835443038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
968,0.3658339932776631,0.18,0.0,0.38659050583879817,0.1846480612496913,1.0,0.0,0.0,0.0,0.41722488038277505,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2832,0.35127742547052776,0.1,0.0,0.4703769968272855,0.06265744628303285,1.0,0.0,0.0,0.0,0.3157894736842105,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2784,0.5292803110424025,0.38,0.0,0.40833030124530345,0.22943936774512225,1.0,0.0,0.0,0.0,0.8095693779904306,0.6962025316455697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354,0.4417107659237969,0.13999999999999999,0.0,0.5015727322500136,0.13558903432946406,1.0,0.0,0.0,1.0,0.6411483253588517,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1036,0.37595832213971736,0.019999999999999997,0.0,0.573687733866979,0.013294640652012843,0.0,1.0,0.0,0.0,0.44210526315789467,0.3037974683544304,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3019,0.15149990339465358,0.18,1.0,0.18518034234022007,0.41960978019264017,1.0,0.0,0.0,0.0,0.430622009569378,0.4556962025316456,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
470,0.5916344103549331,0.07999999999999999,0.0,0.525279055500331,0.07489256606569523,0.0,0.0,0.0,0.0,0.5933014354066986,0.25316455696202533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3453,0.45468524869319005,0.22,0.0,0.36973947247522876,0.14299827117806865,1.0,0.0,0.0,1.0,0.631578947368421,0.5569620253164558,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1397,0.3324683654925318,0.1,1.0,0.40833030124530345,0.10212892072116572,1.0,0.0,0.0,0.0,0.33875598086124403,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3494,0.33532846920495807,0.46,0.0,0.22296807948962027,0.15857989627068414,1.0,0.0,0.0,0.0,0.36363636363636365,0.6835443037974684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1550,0.14331807438164557,0.16,1.0,0.3841849596407598,0.2148481106446036,1.0,0.0,1.0,0.0,0.3559808612440192,0.4556962025316456,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1257,0.5395742319036057,0.22,0.0,0.5054125949242922,0.19152383304519635,1.0,0.0,0.0,0.0,0.8918660287081339,0.6962025316455697,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2095,0.3658339932776631,0.060000000000000005,1.0,0.6103518845960081,0.07389972832798222,1.0,0.0,0.0,0.0,0.6698564593301435,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,0.40238231276384884,0.1,0.0,0.4505681014271006,0.09759199802420351,0.0,1.0,0.0,0.0,0.4019138755980861,0.25316455696202533,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3594,0.42688878112885575,0.18,1.0,0.3508062079617711,0.20577920474191158,1.0,0.0,1.0,0.0,0.2870813397129187,0.25316455696202533,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1251,0.4233338602985377,0.16,0.0,0.44218963266789424,0.14284761669548038,1.0,0.0,0.0,0.0,0.47846889952153104,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1700,0.4099961586271297,0.13999999999999999,1.0,0.45687121374294537,0.22704618424302297,1.0,0.0,0.0,0.0,0.5454545454545454,0.6708860759493671,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1253,0.5100271724848939,0.18,0.0,0.49225789224536887,0.13311928871326253,1.0,0.0,0.0,0.0,0.7253588516746411,0.5949367088607596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3689,0.5930807615838747,0.04,0.0,0.6850651288245733,0.0052358607063472465,1.0,0.0,0.0,0.0,0.6220095693779905,0.379746835443038,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3713,0.43160368202796384,0.13999999999999999,0.0,0.5528932442658878,0.07495677945171647,1.0,0.0,0.0,0.0,0.6794258373205742,0.379746835443038,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2934,0.3290731871308088,0.019999999999999997,0.0,0.665010410948482,0.0012348728081007657,1.0,0.0,1.0,0.0,0.6698564593301435,0.7848101265822786,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.37595832213971736,0.38,0.0,0.2891130310997778,0.10115831069399853,1.0,0.0,0.0,0.0,0.2966507177033493,0.4177215189873418,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1173,0.3749401192710149,0.4,1.0,0.26285102259704596,0.33069893800938505,1.0,0.0,0.0,0.0,0.4287081339712918,0.5316455696202532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
