mileage_num,has_clean_title,hp,displacement_l,cylinders,is_turbo,is_electric,num_speeds,car_age,accident_flag,brand_freq,model_freq,fuel_type_clean_Flex,fuel_type_clean_Gasoline,fuel_type_clean_Hybrid,fuel_type_clean_PluginHybrid,transmission_type_cvt,transmission_type_manual,transmission_type_other
2.2885030009330056,1,-0.31080737185064644,1.1872196049959516,1.1286203036756266,0,0,-2.2080406409523983,1.9143056740778925,1,0.7469414332857571,-0.7306252329718111,0,1,0,0,0,0,0
1.849740599234251,1,-1.3986020320066996,-0.8536267277113758,-1.3753410421545185,0,0,0.04694962026264967,0.09115248335860181,0,-1.072090867156123,-0.22016003638098877,0,1,0,0,1,0,0
-0.2475436808857963,1,0.16963526971827703,0.09390906961702614,-0.123360369239446,0,0,-0.7047138001423664,0.25689368251490097,1,-0.8872694034748624,-0.7306252329718111,0,1,0,0,0,1,0
1.4741981366324388,1,0.6410129557859,1.6974311881727835,1.1286203036756266,0,0,-0.7047138001423664,1.7485644749215934,1,-1.3833691217771933,-0.7306252329718111,0,1,0,0,0,1,0
0.28801352195293584,1,-0.16576808382983935,-1.2180635728376843,-1.3753410421545185,0,0,-0.7047138001423664,-0.2403299149539965,0,1.5154096243815247,-0.7306252329718111,1,0,0,0,0,0,0
-0.6626510661451399,1,-1.2807576104897938,-1.2180635728376843,-1.3753410421545185,0,0,0.04694962026264967,-0.5718123132665948,0,1.0582196879068275,-0.22016003638098877,0,1,0,0,0,0,0
0.7242196557461412,1,1.1033256863522225,1.9160932952485685,1.1286203036756266,0,0,0.04694962026264967,0.5883760808274993,1,1.0582196879068275,-0.22016003638098877,0,1,0,0,0,0,0
0.9912924219975572,1,-0.7368602804117672,-1.2180635728376843,-1.3753410421545185,0,0,0.7986130406676657,-0.4060711141102957,0,1.5154096243815247,0.29030516020983343,0,1,0,0,0,0,0
0.9510407407982366,1,0.7679223328041063,0.23968380766754965,1.1286203036756266,0,0,0.04694962026264967,0.7541172799837984,0,1.5154096243815247,4.884491929527234,0,1,0,0,0,0,1
0.8005261603894029,1,-1.7158754745522151,-1.3638383108882077,-1.3753410421545185,0,0,0.04694962026264967,0.4226348816712001,0,-1.0429085307853976,0.0350725619144223,0,1,0,0,0,0,0
-1.049906577209693,1,-1.5799011420327085,-1.728275156014516,-2.0013313786120546,0,0,1.5502764610726818,-1.2347771098917915,0,0.7469414332857571,-0.4753926346764,0,1,0,0,0,0,0
-0.818907711028379,0,-0.16576808382983935,-0.05186566843349706,-0.123360369239446,0,0,0.04694962026264967,-1.0690359107354923,0,-0.3328050124310807,-0.22016003638098877,0,1,0,0,0,0,0
-1.0117533248880621,1,0.3237395132403845,-0.27052777550928236,-0.123360369239446,0,0,0.7986130406676657,-1.0690359107354923,0,-1.3152770035788341,-0.7306252329718111,0,1,0,0,0,0,0
0.24730400172575573,1,0.2784147357338823,1.4787690810969987,1.1286203036756266,0,0,0.7986130406676657,-0.737553512422894,1,-0.8094498398195947,-0.4753926346764,0,1,0,0,0,0,0
0.23085994997513282,0,-0.16576808382983935,0.23968380766754965,-0.123360369239446,0,0,0.04694962026264967,-0.5718123132665948,0,1.0582196879068275,-0.4753926346764,0,1,0,0,0,0,0
2.040964699870265,1,-1.0813285894611842,0.021021700591764697,-0.123360369239446,0,0,-2.2080406409523983,0.9198584791400976,1,-0.8094498398195947,-0.7306252329718111,0,1,0,0,0,0,0
-0.2677649046162607,1,-0.26548259434414423,0.021021700591764697,-0.123360369239446,0,0,-0.7047138001423664,0.4226348816712001,1,1.5154096243815247,-0.22016003638098877,1,0,0,0,0,0,0
0.11376761860004776,1,-0.40145692686365086,-0.05186566843349706,-0.123360369239446,0,0,-1.4563772205473824,0.25689368251490097,0,-0.3328050124310807,3.0978637414593564,0,1,0,0,0,0,0
-0.4072150418518214,1,0.6591428667885009,0.7498953908443816,1.1286203036756266,0,0,0.04694962026264967,0.25689368251490097,0,1.0582196879068275,0.0350725619144223,0,1,0,0,0,0,0
-1.0694791956506895,1,1.45685895090294,1.8432059262233071,1.1286203036756266,0,0,0.04694962026264967,-0.737553512422894,1,0.7469414332857571,1.8217007499823004,0,1,0,0,0,0,0
-0.620682488591346,1,-1.1175884114663859,-0.9265140967366375,-1.3753410421545185,0,0,0.04694962026264967,-0.737553512422894,0,-0.9748164125870384,-0.4753926346764,0,1,0,0,0,0,0
-0.07699864300810645,1,-1.6252259195392107,-1.6553877869892546,-1.3753410421545185,0,0,0.04694962026264967,-0.2403299149539965,0,-1.033181085328489,-0.4753926346764,0,1,0,0,0,0,0
-0.039799221994516375,1,-0.22922277233894245,-0.05186566843349706,-0.123360369239446,0,0,-0.7047138001423664,0.25689368251490097,1,-0.6246283761383342,0.8007703568006558,0,1,0,0,0,0,0
-0.8629556408337018,1,0.29654464673648323,-0.4891898825850673,-0.123360369239446,0,0,1.5502764610726818,-0.5718123132665948,0,1.0582196879068275,0.5455377585052448,0,1,0,0,0,0,0
0.4571468894947254,1,0.13337544771307525,0.09390906961702614,-0.123360369239446,0,0,-0.7047138001423664,0.4226348816712001,1,-0.8872694034748624,-0.22016003638098877,0,1,0,0,0,1,0
0.17889522031307162,1,-0.1748330393311398,-0.05186566843349706,-0.123360369239446,0,0,0.7986130406676657,-0.5718123132665948,0,-0.6246283761383342,-0.7306252329718111,0,1,0,0,0,0,0
-0.9273392541264539,0,-0.16576808382983935,-0.8536267277113758,-1.3753410421545185,0,0,0.04694962026264967,-0.737553512422894,1,-0.17716588512054549,-0.7306252329718111,0,0,1,0,1,0,0
-1.2010697629079943,0,-0.16576808382983935,-0.12475303745875882,-0.123360369239446,0,1,0.04694962026264967,-0.737553512422894,0,0.027110469474531843,-0.22016003638098877,0,1,0,0,0,0,0
